-0.16, -0.10, -0.98, -0.04, 2.28, -0.95, 9.11
-0.16, -0.10, -0.98, -0.04, 2.45, -0.99, 9.74
-0.16, -0.10, -0.98, -0.04, 3.06, -1.22, 9.24
-0.16, -0.10, -0.98, -0.04, 3.33, -1.06, 9.02
-0.16, -0.10, -0.98, -0.04, 2.96, -2.38, 9.59
-0.16, -0.10, -0.98, -0.04, 2.83, -0.20, 9.18
-0.16, -0.11, -0.98, -0.05, 2.43, -1.43, 8.72
-0.17, -0.11, -0.98, -0.05, 2.67, -1.02, 8.21
-0.17, -0.10, -0.98, -0.05, 2.96, -1.34, 8.46
-0.16, -0.10, -0.98, -0.05, 2.97, -1.06, 8.71
-0.16, -0.11, -0.98, -0.05, 2.65, -1.39, 9.04
-0.16, -0.11, -0.98, -0.05, 2.53, -1.27, 9.35
-0.16, -0.11, -0.98, -0.05, 2.25, -1.40, 9.40
-0.16, -0.11, -0.98, -0.05, 2.50, -1.27, 8.90
-0.16, -0.11, -0.98, -0.05, 2.46, -1.20, 8.56
-0.16, -0.11, -0.98, -0.05, 2.34, -1.26, 8.62
-0.16, -0.10, -0.98, -0.05, 2.52, -1.29, 8.54
-0.16, -0.10, -0.98, -0.05, 2.71, -1.13, 8.60
-0.16, -0.10, -0.98, -0.05, 3.03, -1.09, 8.70
-0.16, -0.10, -0.98, -0.05, 3.16, -1.09, 8.67
-0.16, -0.10, -0.98, -0.05, 2.84, -1.07, 9.12
-0.16, -0.10, -0.98, -0.05, 3.35, -2.22, 9.66
-0.17, -0.10, -0.98, -0.06, 2.29, -1.21, 8.18
-0.17, -0.10, -0.98, -0.06, 2.39, -1.18, 8.10
-0.18, -0.10, -0.98, -0.06, 2.36, -1.22, 7.61
-0.18, -0.10, -0.98, -0.06, 2.19, -1.39, 7.87
-0.18, -0.10, -0.98, -0.06, 2.42, -1.13, 9.01
-0.18, -0.10, -0.98, -0.06, 2.77, -1.25, 8.58
-0.18, -0.10, -0.98, -0.06, 3.18, -1.27, 8.67
-0.18, -0.10, -0.98, -0.06, 3.06, -1.20, 8.84
-0.18, -0.10, -0.98, -0.06, 2.67, -1.25, 9.17
-0.18, -0.10, -0.98, -0.06, 2.69, -1.22, 9.00
-0.18, -0.10, -0.98, -0.06, 3.04, -1.31, 8.41
-0.18, -0.10, -0.98, -0.06, 3.09, -1.27, 8.41
-0.18, -0.10, -0.98, -0.06, 2.80, -1.13, 8.52
-0.18, -0.10, -0.98, -0.06, 2.85, -1.22, 8.36
-0.18, -0.10, -0.98, -0.06, 2.92, -1.28, 8.51
-0.18, -0.10, -0.98, -0.06, 2.97, -1.10, 8.59
-0.18, -0.10, -0.98, -0.07, 2.97, -1.35, 8.16
-0.18, -0.10, -0.98, -0.07, 2.83, -1.13, 8.60
-0.18, -0.10, -0.98, -0.07, 3.21, -1.16, 8.43
-0.18, -0.10, -0.98, -0.07, 3.51, -1.25, 8.25
-0.18, -0.10, -0.98, -0.07, 3.34, -1.35, 8.61
-0.18, -0.10, -0.98, -0.07, 2.85, -1.48, 8.60
-0.17, -0.11, -0.98, -0.07, 2.35, -1.92, 8.72
-0.15, -0.11, -0.98, -0.08, 2.41, -1.89, 8.56
-0.12, -0.12, -0.98, -0.09, 2.51, -1.53, 8.56
-0.08, -0.12, -0.98, -0.10, 2.12, -1.60, 7.81
0.01, -0.14, -0.98, -0.13, 1.44, -1.85, 8.61
0.13, -0.16, -0.97, -0.15, 0.93, -1.69, 6.81
0.23, -0.18, -0.94, -0.17, -0.60, -2.65, 7.27
0.38, -0.19, -0.89, -0.18, -3.57, -1.72, 7.32
0.49, -0.19, -0.83, -0.18, -5.13, -1.53, 7.07
0.66, -0.18, -0.71, -0.17, -5.46, -0.59, 6.51
0.76, -0.15, -0.62, -0.16, -5.94, 0.20, 6.92
0.87, -0.10, -0.46, -0.14, -4.57, 0.37, 3.70
